cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f00279084,f2014,50.0,f7891098000187,5.5,3.4404,12119090.0,022 7105 CHA LEAO BOLDO CHILE......01X10 SAQ LEAO,10/11/2024,
f04016131,f72871,50.0,f7896098900253,2.99,1.955,34025000.0,"099 LAVA LOUCAS LIQ YPE CLEAR 10DESC..24X500 %AGR:  38,1700 BASE ST: *********87,21 VALOR ST: **********9,00",09/25/2024,
f04016131 - FD,f1812467,50.0,f27896098900844,153.2,93.84,34025000.0,"099 LAVA LOUCAS LIQ YPE CLEAR 10DESC..24X500 %AGR:  38,1700 BASE ST: *********87,21 VALOR ST: **********9,00",09/25/2024,
f04027351,f315,50.0,f7896098905906,19.2,9.618,34011900.0,001 SABAO BARRA YPE NEUTRO PE..... 20X5X180G YPE,1/18/2024,
f04027351 - FD,f1812414,50.0,f17896098905903,288.99,192.36,34011900.0,001 SABAO BARRA YPE NEUTRO PE..... 20X5X180G YPE,1/18/2024,
f03530144,f16820230,50.0,f7891031412176,8.99,8.424999999999999,21039011.0,"099 MAIONESE HEMMER RECEITA CASEIRA...1X500G %AGR:  39,3700 BASE ST: *********89,30 VALOR ST: **********9,28",07/17/2024,
f03532414,f139202386,50.0,f7896102502145,3.99,2.36375,21032010.0,"099 MOLHO TRADICIONAL HEMMER SC.......1X300G %AGR:  74,2800 BASE ST: *********58,13 VALOR ST: **********7,04",1/19/2024,
f00631072,f4130,50.0,f7896423470697,5.5,3.4861111111,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  72,0300 BASE ST: *********49,38 VALOR ST: **********5,94",07/17/2024,
f00631072 - FD,f16820233,50.0,f7896423470703,94.2,62.7499999998,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  72,0300 BASE ST: *********49,38 VALOR ST: **********5,94",07/17/2024,
f00632122 - FD,f19720234,50.0,f7896423471007,89.99,59.7899999988,19053100.0,000 TWIX ORIGINAL 2 BARRAS 18X40G            MARS,08/14/2024,
f00839141,f72229,50.0,f7896423480894,3.99,2.64,17049020.0,001 SKITTLES SABOR ORIGINAL 14X38G           MARS,1/19/2024,
f00839141 - FD,f1912440,50.0,f17896423480891,55.5,36.96,17049020.0,001 SKITTLES SABOR ORIGINAL 14X38G           MARS,1/19/2024,
f01786004,f1912462,50.0,f7898629570225,7.2,4.78,17049090.0,001 MARSHMALLOW CABLES(0225)..........1X80GR HARIBO,1/19/2024,
f01970004,f72251,50.0,f0041333001005,16.5,10.987777777777778,85061019.0,001 PILHA DURACELL AA C2.(1005)........1X2UN DURACELL,1/19/2024,
f00633552,f3112453,50.0,f7896423445893,4.2,2.793,18063110.0,"099 SNICKERS MORANGO..................20X42G %AGR:  83,5200 BASE ST: *********48,63 VALOR ST: **********6,06",1/31/2024,
f00634262,f00036,50.0,f7896423456561,4.2,2.793,18063110.0,"099 SNICKERS SABOR MARACUJA 20X42G           %AGR:  83,5200 BASE ST: *********48,63 VALOR ST: **********6,06",1/31/2024,
f00634262 - FD,f3112426,50.0,f7896423456431,83.99,55.86,18063110.0,"099 SNICKERS SABOR MARACUJA 20X42G           %AGR:  83,5200 BASE ST: *********48,63 VALOR ST: **********6,06",1/31/2024,
f00634352,f00035,50.0,f7896423459012,4.2,2.793,18063110.0,"099 SNICKERS MOUSSE DE LIMAO 20X42GR         %AGR:  83,5200 BASE ST: *********48,63 VALOR ST: **********6,06",1/31/2024,
f00634352 - FD,f311241,50.0,f7896423449013,83.99,55.86,18063110.0,"099 SNICKERS MOUSSE DE LIMAO 20X42GR         %AGR:  83,5200 BASE ST: *********48,63 VALOR ST: **********6,06",1/31/2024,
f00633252 - FD,f19720233,50.0,f7896423420159,89.99,59.8,18063110.0,"099 SNICKERS ORIGINAL 20X45G                 %AGR:  83,5200 BASE ST: *********57,22 VALOR ST: **********7,13",09/25/2024,
f00633552 - FD,f1522451,50.0,f7896423445893,72.5,48.32000000000001,18063110.0,"099 SNICKERS MORANGO..................20X42G %AGR:  83,5200 BASE ST: *********57,22 VALOR ST: **********7,13",2/15/2024,
f17873114,f1522476,50.0,f7898629571260,6.99,4.64,17049020.0,001 BALA GELATINA HOTWHEELS SORTIDO...1X80GR HARIBO,2/15/2024,
f03532201,f161523,50.0,f7891031112403,17.5,9.990666666633333,20011000.0,001 PEPINOS EM VINAGRE SUAVE TAUA PT..15X300 HEMMER,2/15/2024,
f03532201 - FD,f1522481,50.0,f17891031112400,224.99,149.8599999995,20011000.0,001 PEPINOS EM VINAGRE SUAVE TAUA PT..15X300 HEMMER,2/15/2024,
f05013104,f15820230,50.0,f7896412851766,2.99,1.89,19053200.0,000 WAFER CHOCOLATE ORQUIDEA..........1X100G ORQUIDEA,2/15/2024,
f05013204,f15820231,50.0,f7896412851773,2.99,1.89,19053200.0,000 WAFER SABOR CHOCOLATE BRANCO ORQ..1X100G ORQUIDEA,2/15/2024,
f05013504,f199202385,50.0,f7896412851797,2.99,1.89,19053200.0,000 WAFER SABOR LIMAO ORQUIDEA........1X100G ORQUIDEA,2/15/2024,
f05013304,f1110202377,50.0,f7896412851780,2.99,1.89,19053200.0,000 WAFER SABOR MORANGO ORQUIDEA......1X100G ORQUIDEA,2/15/2024,
f00633552 - FD,f1522451,50.0,f7896423445893,83.99,55.86,18063110.0,"099 SNICKERS MORANGO..................20X42G %AGR:  83,5200 BASE ST: *********57,22 VALOR ST: **********7,13",2/20/2024,
f01797184,f2822447,50.0,f7898629571703,8.2,4.84,17049020.0,001 BALA GELATINA URSINHO OURO........1X80GR HARIBO,08/14/2024,
f00631072,f4130,50.0,f7896423470697,5.5,3.4861111111,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  72,0300 BASE ST: *********58,09 VALOR ST: **********6,98",07/17/2024,
f00631072 - FD,f16820233,50.0,f7896423470703,94.2,62.7499999998,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  72,0300 BASE ST: *********58,09 VALOR ST: **********6,98",07/17/2024,
f00633552 - FD,f1522451,50.0,f7896423445893,83.99,55.86,18063110.0,"099 SNICKERS MORANGO..................20X42G %AGR:  83,5200 BASE ST: *********57,22 VALOR ST: **********7,13",2/28/2024,
f00633282,f1205211,50.0,f7896423497984,4.5,2.9895,18063110.0,"099 SNICKERS PE DE MOLEQUE 20X42G            %AGR:  83,5200 BASE ST: *********57,22 VALOR ST: **********7,13",08/28/2024,
f00633282 - FD,f20720238,50.0,f7896423497991,89.99,59.79,18063110.0,"099 SNICKERS PE DE MOLEQUE 20X42G            %AGR:  83,5200 BASE ST: *********57,22 VALOR ST: **********7,13",08/28/2024,
f00022014,f2822419,50.0,f7896000593979,8.99,5.72,22029900.0,"099 MAGUARY NECTAR ABACAXI.(3979)......1X1LT %AGR:  62,0900 BASE ST: *********14,97 VALOR ST: **********1,89",2/28/2024,
f00021214,f2822421,50.0,f7896000530066,8.99,5.72,22029900.0,"099 MAGUARY NECTAR LARANJA.(0066)......01X1L %AGR:  62,0900 BASE ST: *********14,97 VALOR ST: **********1,89",2/28/2024,
f00021174,f2822414,50.0,f7896000530325,8.99,5.68,22029900.0,"099 MAGUARY NECTAR UVA.(0325)..........01X1L %AGR:  62,0900 BASE ST: *********14,97 VALOR ST: **********1,89",2/28/2024,
f01867004,f2822467,50.0,f8003340005003,17.99,11.79,18069000.0,"099 LINDT LINDOR BOMBOM AO LEITE.......1X37G %AGR:  44,8800 BASE ST: **********8,76 VALOR ST: **********1,42",2/28/2024,
