cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f17210003,f952579,50,f7898322980062,11.99,7.99,4062000,"001 QUEIJO PARMESAO RALADO..........01X100GR      CXA:       1,000",05/09/2025,
f12600012,f544,50,f7896004400020,6.5,4.21,8011100,"001 COCO RALADO SOCOCO..............01X 50GR      CXA:       0,200",09/16/2025,
f12600013,f2224,50,f7896004400013,10.99,7.2046875,8011100,"001 COCO RALADO SOCOCO................01X100      CXA:       0,500",07/08/2025,
f12700162,f72276,50,f7898192030065,10.5,6.69,22021000,"099 SUFRESH MARACUJA................01X 01LT %AGR:  53,7900 B.ST: *******72,15 V.ST: ********7,36      CXA:       1,000",03/18/2026,
f12600002,f1584,50,f7896004401843,16.5,11.178541666666668,20098921,"099 AGUA DE COCO MAIS COCO.01LT.......01X 01 %AGR:  59,6400 B.ST: ******149,99 V.ST: *******17,97      CXA:       1,000",09/02/2025,
f12300046,f2142521,50,f7896000594068,2.99,1.99,22021000,"099 MAGUARY REFRESCO TP MARACUJA....01X200ML %AGR:  53,7900 B.ST: *******21,96 V.ST: ********2,24      CXA:       0,444",05/14/2025,
f12300070,f1452513,50,f7896000530356,8.99,5.69,22029900,"099 MAGUARY NECTAR CAJU.............01X 01LT %AGR:  63,1000 B.ST: *******17,95 V.ST: ********1,91      CXA:       0,250",05/14/2025,
f12300077,f1452522,50,f7896000530363,8.99,5.71,22021000,"099 MAGUARY TP REFRESCO MARACUJA....01X 01LT %AGR:  53,7900 B.ST: *******34,51 V.ST: ********3,52      CXA:       0,500",05/14/2025,
f12300078,f1452556,50,f7896000594198,8.99,5.99,22029900,"099 MAGUARY REFRESCO MORANGO........01X 01LT %AGR:  63,1000 B.ST: *******35,71 V.ST: ********3,80      CXA:       0,500",11/12/2025,
f12300272,f2142561,50,f7896005404133,8.99,5.85,22021000,"099 MAGUARY REFRESCO ABACAXI........01X 01LT %AGR:  53,7900 B.ST: *******34,51 V.ST: ********3,52      CXA:       0,500",05/14/2025,
